Monomer,Radical,DE_tail,DE_head,DE_precursor,DE_TS,DE_product,DE_barrier,DE_reaction,E_Rad_SOMO,E_Rad_LUMO,E_Mon_HOMO,E_Mon_LUMO,DE_SHgap,DE_SLgap,VBur_R228_Rad,VBur_R350_Rad,VBur_R228_Mon,VBur_R350_Mon,Volume_Rad,Volume_Mon,CCdist_TS,Theta_TS,Sum_MW,logP_Rad,logP_Mon
C=C(C)C(=O)OCC,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.020330255214958,-0.0068744591978884,-0.0388302326468874,0.0134557960170695,-0.0184999774319294,-0.22108451,0.0354051367,-0.272568334,-0.0450012952,0.051483824,0.1760832148,84.78247188861675,44.063116068743525,95.1734259009865,66.70242417829655,122.731,91.9585,2.2536840997744116,21.60094116632797,271.154548834,0.6,1.3
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0165540399889323,-0.0055717303239362,-0.0356358822608626,0.0109823096649961,-0.0190818422719303,-0.22108451,0.0354051367,-0.271155121,-0.0448295241,0.0500706109999999,0.1762549859,84.70166818121176,43.87857389483533,95.1734259009865,66.70242417829655,122.731,123.7497,2.2621115407165493,95.4857566142424,299.18584896199997,0.6,2.2
C=C(C)C(=O)OCC(C)C,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0178045783178504,-0.0088545557348425,-0.0430801624338528,0.0089500225830079,-0.0252755841160023,-0.22108451,0.0354051367,-0.270695275,-0.0435325695,0.049610765,0.1775519405,84.68908193395241,43.71860485838076,95.1734259009865,66.70242417829655,122.731,126.6436,2.27926029813183,180.32692934723443,299.18584896199997,0.6,2.2
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0188550371728979,-0.0030499486629196,-0.0376342350419918,0.0158050885099783,-0.0187791978690938,-0.22108451,0.0354051367,-0.268201105,-0.0427574402,0.0471165949999999,0.1783270698,84.7910305367531,44.417442611630264,95.1734259009865,66.70242417829655,122.731,118.0944,2.2422090446530625,126.00599386394003,299.18584896199997,0.6,1.9
C=C(C)C(=O)OCC1(CC)COC1,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0206341237269498,-0.0071378692689449,-0.0394604088560299,0.0134962544580048,-0.0188262851290801,-0.22108451,0.0354051367,-0.254143357,-0.0442952237,0.033058847,0.1767892863,84.66617496394039,43.910734771616006,95.1734259009865,66.70242417829655,122.731,152.39669999999998,2.271154675753503,216.9344094105577,341.1964136456001,0.6,1.7
C=C(C)C(=O)OCC(CC)CCCC,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0118810465908154,0.002191076983081,-0.0329015273889581,0.0140721235738965,-0.0210204807981426,-0.22108451,0.0354051367,-0.273401581,-0.0468043534,0.0523170709999999,0.1742801566,84.79405123609534,45.74439203412673,95.1734259009865,66.70242417829655,122.731,169.66089999999997,2.2569649598186055,176.59376196903713,355.2484492180001,0.6,3.9
C=C(C)C(=O)OCCCCCCCCCCCC,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0109918550861038,-0.001200977918188,-0.0340269681310019,0.0097908771679158,-0.023035113044898,-0.22108451,0.0354051367,-0.270840759,-0.0456793768,0.0497562489999999,0.1754051332,84.70217163110213,46.880046890836795,95.1734259009865,66.70242417829655,122.731,225.40860000000004,2.2709405162385914,193.30425265362655,411.311049474,0.6,5.6
C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0094944151337585,0.0003498576652418,-0.0328509860587473,0.0098442727990004,-0.0233565709249887,-0.22108451,0.0354051367,-0.271005961,-0.0450195085,0.049921451,0.1760650015,84.70343025582807,43.82608623013265,95.1734259009865,66.70242417829655,122.731,321.3909,2.2694012769052105,194.054973639825,495.404949858,0.6,8.1
C=C(C)C(=O)OC1CCCCC1,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0140666394488562,-0.0034224402938889,-0.0392163638268812,0.0106441991549672,-0.0251497243780249,-0.22108451,0.0354051367,-0.271586573,-0.0445708694,0.0505020629999999,0.1765136406,84.78952018708198,45.85618936769767,95.1734259009865,66.70242417829655,122.731,139.484,2.2607588388346507,221.8162199209379,325.2014990260001,0.6,2.5
C=C(C)C(=O)OCc1ccccc1,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0159962641798756,-0.0054162495919172,-0.0387635147028504,0.0105800145879584,-0.0227672505229747,-0.22108451,0.0354051367,-0.255849981,-0.0463601334,0.0347654709999999,0.1747243766,84.79052708686272,44.093884699776126,95.1734259009865,66.70242417829655,122.731,141.09359999999998,2.2699759873022884,191.94791793970637,333.17019889799997,0.6,2.7
C=C(C)C(=O)OCCO,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0130326036188535,-0.0009787601678681,-0.0345636085459091,0.0120538434509853,-0.0215310049270556,-0.22108451,0.0354051367,-0.266825468,-0.0539529079,0.045740958,0.1671316021,84.79228916147903,44.07613356648809,95.1734259009865,66.70242417829655,122.731,104.30620000000002,2.276143517430744,211.89115350243816,287.14946345360005,0.6,0.5
C=C(C)C(=O)OCC(C)O,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0254255861730143,-0.011725532022865,-0.0404269908369769,0.0137000541501492,-0.0150014046639626,-0.22108451,0.0354051367,-0.257186519,-0.0583669883,0.0361020089999999,0.1627175217,84.70921992956735,43.86346802846864,95.1734259009865,66.70242417829655,122.731,109.707,2.2458558579969017,283.89692850807074,301.16511351760016,0.6,0.8
C=C(C)C(=O)O[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0213491914978476,-0.0099193011817533,-0.0412936880877623,0.0114298903160943,-0.0199444965899147,-0.22108451,0.0354051367,-0.263827214,-0.0452139081,0.0427427039999999,0.1758706019,84.78851328730124,44.372333849392426,95.1734259009865,66.70242417829655,122.731,178.6675,2.263826816558634,142.13751423333758,393.2277137736001,0.6,1.5
C=C(C)C(=O)OC12CC3CC(O)(CC(O)(C3)C1)C2,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0208615105830176,-0.0105260419061323,-0.0415603381920846,0.0103354686768852,-0.0206988276090669,-0.22108451,0.0354051367,-0.261166496,-0.0460282424,0.040081986,0.1750562676,84.79354778620497,44.39015459496787,95.1734259009865,66.70242417829655,122.731,181.6717,2.26265253727699,29.9714679705433,409.2226283932001,0.6,0.2
C=C(C)C(=O)OCCN(C)C,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0145408070050052,-0.0013485688689343,-0.0338947690979694,0.0131922381360709,-0.0193539620929641,-0.22108451,0.0354051367,-0.201338652,-0.0464054244,-0.019745858,0.1746790856,84.69764058208877,45.15359255092835,95.1734259009865,66.70242417829655,122.731,128.7579,2.258261479593982,343.67712863696136,314.196747999,0.6,1.0
C=C(C)C(=O)OCCN(CC)CC,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0177928861749023,-0.0050889336798718,-0.0369067862768588,0.0127039524950305,-0.0191139001019564,-0.22108451,0.0354051367,-0.210615311,-0.0409535462,-0.010469199,0.1801309638,84.70191990615695,45.917726629762875,95.1734259009865,66.70242417829655,122.731,163.0543,2.2695145849955116,42.0700599306669,342.22804812699997,0.6,1.7
C=C(C)C(=O)OC1CC2CC1C1CCCC21,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0226051721238036,-0.0096451781487303,-0.039794318047825,0.0129599939750733,-0.0171891459240214,-0.22108451,0.0354051367,-0.269312062,-0.0426830833,0.048227552,0.1784014267,84.69411643285615,43.737817849704285,95.1734259009865,66.70242417829655,122.731,170.00459999999998,2.2530029276858476,257.5469130401569,377.2327991540001,0.6,2.9
C=C(C)C(=O)OCCOC1CC2CC1C1C=CCC21,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0166701443299643,0.0021155790780085,-0.0349937054429574,0.0187857234079729,-0.018323561112993,-0.22108451,0.0354051367,-0.241692137,-0.0495503021,0.0206076269999999,0.1715342079,84.78775811246567,44.07787387367319,95.1734259009865,66.70242417829655,122.731,206.4388,2.248541157568169,329.2195432657085,419.2433638376,0.6,2.5
C=C(C)C(=O)OCC1CCCO1,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0227463323649317,-0.0132432471029915,-0.0460052508678927,0.0095030852619402,-0.023258918502961,-0.22108451,0.0354051367,-0.253740925,-0.0482914585,0.0326564149999999,0.1727930515,84.69990610659545,43.77847142554827,95.1734259009865,66.70242417829655,122.731,133.29219999999998,2.2751550254683743,213.8957793137822,327.1807635816,0.6,1.1
C=CC(=O)OCC1(CC)COC1,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0226552920519225,-0.0118453418158424,-0.040005344238807,0.0108099502360801,-0.0173500521868845,-0.22108451,0.0354051367,-0.246775707,-0.0554844531,0.025691197,0.1656000569,83.65902345824765,38.41985676575744,95.1734259009865,66.70242417829655,122.731,134.9604,2.2413307824723243,18.866182125447267,327.1807635816,0.6,1.3
C=Cc1ccc(OC(C)=O)cc1,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0173469818619196,-0.0080475985848806,-0.0465254748389725,0.0092993832770389,-0.0291784929770528,-0.22108451,0.0354051367,-0.225539183,-0.045912177,0.0044546729999999,0.175172333,83.82163777283837,39.737478141741754,95.1734259009865,66.70242417829655,122.731,123.3982,2.3002315053315825,69.44672994858979,319.15454883400014,0.6,2.3
C=CC(N)=O,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0188619461139296,-0.0034640083349586,-0.0334484497479934,0.015397937778971,-0.0145865036340637,-0.22108451,0.0354051367,-0.254187721,-0.0383202423,0.0331032109999999,0.1827642677,83.69678220002568,38.51160576055601,95.1734259009865,66.70242417829655,122.731,59.61039999999999,2.2371333493683383,191.52795927654813,228.1235830594,0.6,-0.3
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.028374566830962,-0.0064783592920321,-0.0377454106908317,0.0218962075389299,-0.0093708438598696,-0.22108451,0.0354051367,-0.254122358,-0.039866072,0.0330378479999999,0.181218438,83.70735464772353,38.57077620484947,95.1734259009865,66.70242417829655,122.731,134.73200000000003,2.248292248093428,319.87191060440716,364.1429981742,0.6,-0.6
C=CC(=O)O,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0113060991199063,-0.0007135754879072,-0.0317054184268954,0.010592523631999,-0.0203993193069891,-0.22108451,0.0354051367,-0.283906156,-0.0561376549,0.062821646,0.1649468551,83.65902345824765,38.31961507189557,95.1734259009865,66.70242417829655,122.731,54.34870000000001,2.250989908886311,312.8911754898338,229.10759864199997,0.6,0.4
C=CC(=O)OC,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0183714889728889,-0.0060153798909823,-0.0324929847289467,0.0123561090819066,-0.0141214957560578,-0.22108451,0.0354051367,-0.279762355,-0.0518258536,0.058677845,0.1692586564,83.65046481011129,38.31404608890324,95.1734259009865,66.70242417829655,122.731,68.9229,2.2314882224264596,108.51257082568412,243.12324870599997,0.6,0.6
C=CC(=O)OCCCCCCCCCCCCCCCC(C)C,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0137600721827766,-0.0047576922308962,-0.0340477558347629,0.0090023799518803,-0.0202876836519863,-0.22108451,0.0354051367,-0.282330854,-0.0567160368,0.061246344,0.1643684732,86.63969853420565,47.82391989574864,95.1734259009865,66.70242417829655,122.731,306.0592,2.2397434189480276,50.08046578863042,481.3892997940002,0.6,7.6
C=CC(=O)OCCCCCCC(C)C,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.025180835674746,-0.0108453177008414,-0.0412052154777029,0.0143355179739046,-0.0160243798029569,-0.22108451,0.0354051367,-0.278151061,-0.0518484347,0.0570665509999999,0.1692360753,83.6539889593439,38.328525444683294,95.1734259009865,66.70242417829655,122.731,174.78910000000002,2.251056970025637,172.1593976584786,355.2484492180001,0.6,3.9
C=CC(=O)OC1C[C@@H]2CC[C@@]1(C)C2(C)C,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0126083803579604,-0.0031166291898898,-0.0339424080539174,0.0094917511680705,-0.021334027695957,-0.22108451,0.0354051367,-0.274384883,-0.0517913845,0.053300373,0.1692931255,83.66330278231582,38.508125146185805,95.1734259009865,66.70242417829655,122.731,163.10889999999998,2.2467955154610753,48.70452132202564,365.2327991540001,0.6,3.3
C=CC(=O)OCC(C)C,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0108720965798738,0.0036570501371215,-0.0335990818299478,0.0145291467169954,-0.0227269852500739,-0.22108451,0.0354051367,-0.279075073,-0.0513626478,0.0579905629999999,0.1697218622,83.66028208297358,38.50380918436675,95.1734259009865,66.70242417829655,122.731,108.8559,2.267925128658572,163.1983425912515,285.1701988980001,0.6,1.9
C=CC(=O)OCCCCCCCC,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0211497523939669,-0.0140837677308809,-0.0454382934249224,0.007065984663086,-0.0242885410309554,-0.22108451,0.0354051367,-0.278665764,-0.0512809256,0.0575812539999999,0.1698035844,83.66028208297358,38.51961117360748,95.1734259009865,66.70242417829655,122.731,168.1208,2.2614350692535923,312.8696100233458,341.23279915399996,0.6,3.6
C=CC(=O)O[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0172805544059428,-0.0089437744509268,-0.0419319159868791,0.008336779955016,-0.0246513615809362,-0.22108451,0.0354051367,-0.26420562,-0.0516724186,0.0431211099999999,0.1694120914,83.66556830682251,38.367995611641405,95.1734259009865,66.70242417829655,122.731,161.36190000000002,2.255795883259388,189.69565760964707,379.2120637096001,0.6,1.2
C=CC(=O)OCCCCO,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0170074623399614,-0.0092795501359432,-0.0410718581979381,0.0077279122040181,-0.0240643958579767,-0.22108451,0.0354051367,-0.270747312,-0.0501338597,0.049662802,0.1709506503,83.78639628051221,38.65716505351793,95.1734259009865,66.70242417829655,122.731,113.9009,2.2569941642788978,202.6749132466085,301.16511351760016,0.6,0.7
C=COCCOCCOC(=O)C=C,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.012460797886888,-0.0010419306988751,-0.0316787289330022,0.0114188671880128,-0.0192179310461142,-0.22108451,0.0354051367,-0.213033088,-0.0585952877,-0.008051422,0.1624892223,83.79394802886782,39.03627357072052,95.1734259009865,66.70242417829655,122.731,141.1965,2.253733595760821,314.2778435114852,343.17567820120007,0.6,0.9
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0139028561139866,-0.003288224863013,-0.0339115116320272,0.0106146312509736,-0.0200086555180405,-0.22108451,0.0354051367,-0.269193007,-0.0499029954,0.0481084969999999,0.1711815146,83.78689973040258,38.93937326665405,95.1734259009865,66.70242417829655,122.731,107.13309999999998,2.2414785828332153,44.13113914560438,285.1701988980001,0.6,1.5
C=CC(=O)OCCOC1CC2CC1C1CC=CC21,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.023396973222816,-0.0020860442089087,-0.0373909795919189,0.0213109290139072,-0.0139940063691028,-0.22108451,0.0354051367,-0.237737778,-0.0555772235,0.016653268,0.1655072865,85.03545545852957,43.89757804929664,95.1734259009865,66.70242417829655,122.731,200.2861,2.268051272856282,40.72304750515025,405.22771377360016,0.6,2.1
C=CC(=O)OCCOC,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0185132880409355,-0.0061717856899576,-0.0378690541549531,0.0123415023509778,-0.0193557661140175,-0.22108451,0.0354051367,-0.255402995,-0.0571476277,0.034318485,0.1639368823,83.65726138363134,38.329500016706945,95.1734259009865,66.70242417829655,122.731,97.0513,2.2678856379412595,175.50352915037354,287.14946345360005,0.6,0.5
C=CC(=O)OCCCCCCCCCCCC,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0135888074848935,-0.0036187318330576,-0.0335245294270407,0.0099700756518359,-0.0199357219421472,-0.22108451,0.0354051367,-0.278033054,-0.055094062,0.0569485439999999,0.165990448,84.22011836106923,44.508565095842194,95.1734259009865,66.70242417829655,122.731,218.97510000000003,2.243639588189021,318.12172515431735,397.2953994100001,0.6,5.2
CCOC(=O)C=C(OCC)OCC,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0151391521019377,0.0014281692251643,-0.0173869169748286,0.016567321327102,-0.0022477648728909,-0.22108451,0.0354051367,-0.223109465,-0.016274762,0.0020249549999999,0.204809748,91.36281368074732,59.80809284608445,95.1734259009865,66.70242417829655,122.731,143.4509,2.0702615793908747,143.67559610215943,345.1913282652001,0.6,1.4
C=CC(=O)OCC1CCC(CO)CC1,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0072830729529869,0.0075098400591286,-0.0218127487819401,0.0147929130121156,-0.0145296758289532,-0.22108451,0.0354051367,-0.269354744,-0.0500726579,0.0482702339999999,0.1710118521,83.65524758406984,38.31752670327344,95.1734259009865,66.70242417829655,122.731,158.19760000000002,2.244142378466438,146.82110482409837,355.2120637096,0.6,1.8
C=CC(=O)OCCCCCCCCCCCCCCCCCC,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0150920216158283,-0.00277858748791,-0.0330148014768383,0.0123134341279182,-0.0179227798610099,-0.22108451,0.0354051367,-0.278102601,-0.0523673045,0.0570180909999999,0.1687172055,83.66103725780914,38.60996792265796,95.1734259009865,66.70242417829655,122.731,298.72819999999996,2.2441231740151872,212.06897259188895,481.3892997940002,0.6,7.7
C=CC(=O)OCC1CCCO1,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0155523680250553,-0.003642698638032,-0.034082005799064,0.0119096693870233,-0.0185296377740087,-0.22108451,0.0354051367,-0.251916848,-0.0552065182,0.030832338,0.1658779918,83.66053380791877,38.34182139157747,95.1734259009865,66.70242417829655,122.731,119.1111,2.2383604884015,146.3133822638672,313.16511351760016,0.6,0.8
C=CC(=O)OCCO,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.014792390550042,-0.0032422356940742,-0.0330346734190243,0.0115501548559677,-0.0182422828689823,-0.22108451,0.0354051367,-0.271308082,-0.061633137,0.0502235719999999,0.159451373,83.79017215469001,39.31896906986846,95.1734259009865,66.70242417829655,122.731,86.7596,2.247703094157678,201.5117860783716,273.13381338959994,0.6,0.1
C=CC(=O)OCC(C)O,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0168813854429572,-0.0029661493169896,-0.0333311562619655,0.0139152361259675,-0.0164497708190083,-0.22108451,0.0354051367,-0.271391488,-0.0568908447,0.050306978,0.1641936653,83.65625448385059,38.32504483031309,95.1734259009865,66.70242417829655,122.731,101.4877,2.245717219747179,54.010028801907424,287.14946345360005,0.6,0.4
C=CC(=O)OCCCCOCC1CO1,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0169518087639062,-0.0014587673988444,-0.0316645828620494,0.0154930413650618,-0.0147127740981432,-0.22108451,0.0354051367,-0.254562286,-0.052514022,0.033477776,0.168570488,83.78639628051221,40.106214428121135,95.1734259009865,66.70242417829655,122.731,152.61949999999996,2.2442919651466915,307.45191362460105,357.1913282652001,0.6,0.6
C=CC(=O)OCCOc1ccccc1,C=C(C)C(=O)OCC1CO1,0.0387193491220614,0.0621342275730967,-0.0177179687159423,-0.0066144715328846,-0.037857760064071,0.0111034971830576,-0.0201397913481287,-0.22108451,0.0354051367,-0.221817894,-0.0640423238,0.0007333839999999,0.1570421862,83.78966870479964,38.66558814029382,95.1734259009865,66.70242417829655,122.731,141.6366,2.2505549086376453,60.01137302750078,349.16511351760005,0.6,2.3
C=C(C)C(=O)OC,C=Cc1ccccc1,0.0387493910919829,0.0630611850229456,-0.0141181383169168,-0.0017817075589618,-0.0359178071039423,0.0123364307579549,-0.0217996687870254,-0.178146229,-0.00919642352,-0.273330301,-0.0453630638,0.095184072,0.1327831652,84.7794511892745,44.03276511143535,90.75212896372392,58.689492999788385,108.9815,79.4279,2.2551544752630583,105.49386188446226,219.1385048472,2.7,1.0
C=C(C)C(=O)OCC1CO1,C=Cc1ccccc1,0.0387493910919829,0.0630611850229456,-0.0132544883530272,-0.001183270923093,-0.0363273732800735,0.0120712174299342,-0.0230728849270462,-0.178146229,-0.00919642352,-0.275241871,-0.0527995787,0.097095642,0.1253466502999999,84.78373051334268,44.05448414510542,90.75212896372392,58.689492999788385,108.9815,107.5701,2.260844637956797,317.326843123751,261.1490695308,2.7,0.6
C=Cc1ccccc1,C=Cc1ccccc1,0.0387493910919829,0.0630611850229456,-0.0118530176858939,0.008198613101058,-0.0324255955969192,0.020051630786952,-0.0205725779110252,-0.178146229,-0.00919642352,-0.230830579,-0.0422251322,0.05268435,0.1359210967999999,83.82566537196136,39.74979951661228,90.75212896372392,58.689492999788385,108.9815,89.4457,2.263516739086548,57.64091103373124,223.148675608,2.7,2.7
CO/C=C\C(=O)OC,C=Cc1ccccc1,0.0387493910919829,0.0630611850229456,-0.0147398936329636,0.0057752463469569,-0.0220525527810195,0.0205151399799206,-0.0073126591480559,-0.178146229,-0.00919642352,-0.24217706,-0.0310365737,0.064030831,0.1471096552999999,89.37469006366125,50.469674103115295,90.75212896372392,58.689492999788385,108.9815,91.9763,2.1450350954343382,152.6177491660534,235.1334194668,2.7,0.2
C=C(C)C(=O)O,C=Cc1ccccc1,0.0387493910919829,0.0630611850229456,-0.0126895186979254,-0.0004937639120043,-0.0357509641869455,0.012195754785921,-0.0230614454890201,-0.178146229,-0.00919642352,-0.278312543,-0.0495002213,0.100166314,0.1286460076999999,84.78222016367157,44.04000478932537,90.75212896372392,58.689492999788385,108.9815,69.6661,2.260779928196683,318.314061265933,205.1228547832,2.7,0.7
C=C(C)C(=O)OCC,C=Cc1ccccc1,0.0387493910919829,0.0630611850229456,-0.0150020931539529,0.0003543088930655,-0.0366340806820062,0.0153564020470184,-0.0216319875280532,-0.178146229,-0.00919642352,-0.272568334,-0.0450012952,0.094422105,0.1331449337999999,84.78247188861675,44.063116068743525,90.75212896372392,58.689492999788385,108.9815,91.9585,2.245673956192439,201.76555983596123,233.1541549112,2.7,1.3
C=C(C)C(=O)OCCCC,C=Cc1ccccc1,0.0387493910919829,0.0630611850229456,-0.0148414328349417,0.0037139382350233,-0.0368841608450338,0.018555371069965,-0.0220427280100921,-0.178146229,-0.00919642352,-0.271155121,-0.0448295241,0.093008892,0.1333167049,84.70166818121176,43.87857389483533,90.75212896372392,58.689492999788385,108.9815,123.7497,2.2459813464552636,181.23648678448,261.18545503920006,2.7,2.2
C=C(C)C(=O)OCC(C)C,C=Cc1ccccc1,0.0387493910919829,0.0630611850229456,-0.0165957033179893,-0.0033459891919846,-0.0380255732069372,0.0132497141260046,-0.0214298698889479,-0.178146229,-0.00919642352,-0.270695275,-0.0435325695,0.092549046,0.1346136594999999,84.68908193395241,43.71860485838076,90.75212896372392,58.689492999788385,108.9815,126.6436,2.2491804887598508,103.10999296961904,261.18545503920006,2.7,2.2
C=C(C)C(=O)OC(C)(C)C,C=Cc1ccccc1,0.0387493910919829,0.0630611850229456,-0.0140491689480768,-0.0014969161870794,-0.0349181907939737,0.0125522527609973,-0.0208690218458968,-0.178146229,-0.00919642352,-0.268201105,-0.0427574402,0.090054876,0.1353887888,84.7910305367531,44.417442611630264,90.75212896372392,58.689492999788385,108.9815,118.0944,2.234950869242991,307.88538153828756,261.18545503920006,2.7,1.9
C=C(C)C(=O)OCC1(CC)COC1,C=Cc1ccccc1,0.0387493910919829,0.0630611850229456,-0.0157436285439871,0.0017570664150525,-0.0327919674609802,0.0175006949590397,-0.017048338916993,-0.178146229,-0.00919642352,-0.254143357,-0.0442952237,0.075997128,0.1338510053,84.66617496394039,43.910734771616006,90.75212896372392,58.689492999788385,108.9815,152.39669999999998,2.2306092321267297,39.88672031711161,303.1960197228,2.7,1.7
